tracking_id	enos_nn_db_pp_nt_0	enos_nn_db_pp_nt_1	enos_nn_db_pp_nt_2	enos_nn_db_pp_nt_3	enos_nn_db_pp_nt_4	enos_nn_db_pp_nt_5	enos_nn_db_pp_nt_6	enos_nn_db_pp_nt_7	enos_nn_db_pp_nt_8	enos_nn_db_pp_t_0	enos_nn_db_pp_t_1	enos_nn_db_pp_t_2	enos_nn_db_pp_t_3	enos_nn_db_pp_t_4	enos_nn_db_pp_t_5	enos_nn_db_pp_t_6
Grm8	0.0354	0	0.0271	0.0136	0	0	0	0	0	0.0153	0.0298	0	0	0	0.0296	0
Grn	114.104	103.707	105.186	216.944	99.4189	102.795	101.839	104.541	107.912	106.188	114.328	123.443	127.014	72.9048	103.555	106.824
Grp	1.7337	0.152	1.4012	0.8065	0.1674	0.8344	0.3604	0.1675	0.3084	0.299	0.5863	0.8297	1.0858	0.2495	0.437	0.2904
Grpel1	13.7012	15.8976	13.7688	12.7958	18.0932	13.7833	13.3614	13.6132	13.0003	13.1081	13.0091	11.2492	15.5044	11.4458	16.0494	12.9246
Grpel2	4.4936	7.1117	5.469	4.5941	7.285	5.9387	6.0349	5.1858	6.4248	4.5208	4.8251	4.944	6.3993	5.0912	6.0187	4.626
Grpr	0.0533	0.0464	0	0.0205	0.1527	0.0515	0	0.0171	0	0.069	0.1344	0	0	0.2628	0.0668	0
Grrp1	27.0679	17.0909	26.8396	23.5984	15.4127	20.854	16.5805	39.7734	18.688	23.1597	19.6599	18.0579	20.9866	25.4201	17.3177	23.548
Grsf1	25.4705	42.1169	35.1798	27.6584	47.72	31.7124	33.5717	27.1554	27.9506	25.8313	31.7094	26.8217	36.0874	32.5164	35.6173	20.6577
Grtp1	0.6429	5.332	1.8903	1.4072	5.0739	3.1007	2.5214	1.3083	1.5535	1.572	2.5285	1.6763	1.9054	0.6784	3.2767	1.1105
Grwd1	4.2333	5.1439	4.2489	5.2395	4.4934	4.352	4.7985	4.7957	4.9211	6.7893	5.4476	4.9317	5.6911	5.5564	6.4583	6.939
Grxcr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grxcr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsbs	0	0	0	0	0	0	0.0271	0	0	0	0	0	0	0	0	0
Gsc	0	0	0.0465	0	0	0.0779	0	0	0	0	0	0	0	0.5297	0	0
Gsc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsdma	0	0	0	0.0373	0.0463	0.0312	0	0	0.043	0.0209	0	0	0	0.0958	0	0.0324
Gsdma2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsdma3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsdmc	0	0	0	0	0	0	0	0	0	0	0	0.0179	0	0	0	0
Gsdmc2	0	0	0	0	0.0413	0	0	0	0.0191	0.0559	0.0272	0.1241	0.038	0	0.1689	0
Gsdmc3	0	0.0273	0	0	0	0	0	0	0	0.027	0	0	0	0	0.1047	0
Gsdmc4	0.0967	0.0561	0.0247	0.0994	0.0206	0.0415	0.0669	0.0828	0.0953	0.1671	0.0542	0.1236	0.0637	0	0.0539	0.1938
Gsdmcl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0612	0	0
Gsdmcl-ps	0	0	0	0	0	0	0	0	0	0	0	0.0224	0	0	0	0
Gsdmd	22.4135	22.2348	20.5984	33.8088	18.9758	22.642	23.298	29.3963	23.084	33.2161	15.2843	22.1259	23.9644	16.4264	17.2168	64.4299
Gse1	21.8937	14.0641	15.0154	12.0855	14.8198	15.1133	14.5871	19.3017	14.5692	12.9436	10.6564	14.185	12.8016	15.4543	11.7981	11.1786
Gsg1	0.463	0.2213	0.3109	0.3131	0.2965	0.3914	0.1202	0.4093	0.2398	0.1998	0	0.2217	0.3812	0.0563	0.1455	0.1548
Gsg1l	0.0994	0.1008	0.0759	0	0.1159	0.032	0.0458	0.0531	0.0196	0.0859	0.0417	0.1059	0.2071	0.0164	0.0969	0.0221
Gsg2	0.399	0.2858	1.0408	0.7772	0.5229	0.7259	0.4057	1.0538	0.6932	1.0745	0.8284	0.9148	0.4634	0.8347	0.9415	0.2663
Gsk3a	35.6158	44.2344	40.7869	42.7431	44.1683	39.0032	40.1998	39.0652	42.4968	41.0594	41.5417	39.9565	41.2215	32.2584	42.6198	41.7592
Gsk3b	19.6943	17.5611	15.0702	16.7843	15.0052	17.6551	15.4632	18.2134	16.3258	17.2548	15.0565	17.7477	13.8354	19.0893	13.796	13.8367
Gsn	245.853	271.948	243.054	230.994	206.311	216.534	423.146	197.754	339.527	248.89	229.388	218.042	200.664	162.748	226.319	300.02
Gspt1	22.3732	19.2128	20.7925	21.07	21.3955	20.7576	19.5124	24.1276	21.2755	23.3495	19.6368	22.1788	20.5808	23.5088	22.2553	19.8333
Gspt2	1.5178	1.1121	1.6295	0.9642	1.747	1.1494	1.4179	1.008	1.1328	1.0121	1.5222	1.3272	1.1918	1.1821	1.2244	1.209
Gsr	33.0995	33.2069	20.2016	42.9231	31.9679	25.8089	17.9229	28.7926	21.573	52.4179	19.7057	28.3018	33.4998	23.1717	25.1008	28.7738
Gss	11.4265	28.2096	18.2534	12.7818	27.9743	15.9356	16.0611	12.2807	15.1078	13.1459	16.2503	13.8299	17.3289	16.0232	19.8232	12.072
Gsta1	0	0.1524	0.0669	0	0.056	0.0558	0	0.056	0.1031	0	0	0.1109	0.1719	0	0	0
Gsta2	1.2271	97.8473	7.5573	9.1076	53.2143	20.9237	2.4904	1.5244	2.755	4.0053	25.2745	6.4322	9.4774	8.0699	19.8857	0.2349
Gsta3	6.7213	27.8091	8.7548	8.1607	21.576	13.2644	9.5571	4.8638	7.1821	6.0184	16.618	6.4529	8.1504	13.3663	13.7185	8.589
Gsta4	135.692	177.257	150.523	97.9719	132.973	146.323	261.287	114.904	199.928	133.021	110.218	121.769	112.208	113.878	110.951	154.786
Gstcd	3.1342	3.8479	2.9577	4.0496	3.5409	3.1756	3.4955	3.5348	3.4495	2.6856	3.4843	3.1495	2.6118	3.2434	3.0847	4.1679
Gstk1	18.7227	39.8199	25.3225	20.0979	36.1079	24.8055	25.7765	19.7136	16.8346	16.3516	21.8519	18.8861	23.0085	14.4344	25.3133	13.7609
Gstm1	197.919	152.091	143.58	184.525	120.105	185.329	135.83	142.671	105.468	177.099	248.5	187.017	111.156	110.914	159.469	227.882
Gstm2	100.751	76.5317	97.9543	82.2467	82.743	102.909	91.4993	85.6657	93.0426	77.7935	95.7751	97.9748	78.7301	64.229	82.09	102.307
Gstm3	0	0	0.8279	0	0.0384	0.0385	0.0415	0.0385	0.0355	0.0517	0	0.153	0	0	0	0
Gstm4	4.2635	6.7354	4.1748	5.5222	4.6607	3.7467	6.2282	4.1094	5.0928	4.6989	3.2457	3.8403	4.2426	4.3473	3.9666	4.4049
Gstm5	10.73	35.2558	18.26	11.149	35.9125	24.0044	11.0384	11.5664	12.047	12.197	20.7458	17.6385	20.0401	16.966	29.3545	5.9346
Gstm6	1.0529	1.0826	0.9985	1.0057	0.9526	0.836	0.4288	0.5576	0.7334	0.6413	0.9404	0.7909	0.6937	1.2621	0.9347	0.5801
Gstm7	1.7216	2.7245	1.6508	1.7458	2.3758	2.1452	1.9737	2.455	1.7194	1.2073	0.8162	1.924	1.2049	2.5154	1.4425	0.7555
Gsto1	27.1416	39.8369	34.0057	48.748	51.0003	31.7028	28.9717	34.9832	46.6871	36.4251	42.3233	30.2388	51.7467	35.9808	37.8062	28.4051
Gsto2	0.807	0.7046	1.073	1.0392	0.7231	0.6574	1.0055	0.5878	0.6368	0.5572	0.6802	0.3092	0.7796	1.2053	0.7663	0.8635
Gstp1	85.1843	90.1708	72.4862	92.2784	79.4485	82.0074	78.6319	78.4735	68.8594	94.6857	104.479	91.0688	78.4961	47.0195	83.1085	80.5812
Gstp2	1.536	1.9793	1.5001	1.1929	0.661	1.3129	1.278	0.9903	1.4588	0.8825	0.9538	1.633	1.2833	1.1706	1.9814	1.0988
Gstt1	29.1367	114.927	75.9683	38.2324	108.34	47.4468	63.7296	38.6148	73.595	43.5787	64.5862	38.6715	108.295	28.5089	85.7656	80.4886
Gstt2	13.3511	66.7581	22.1572	14.996	41.8204	26.3204	12.5202	14.6042	15.4082	16.1425	19.9237	17.1507	20.7081	10.4373	26.7221	13.0833
Gstt3	12.5869	37.1484	26.0602	16.122	40.0601	19.0258	22.8181	15.5803	20.8912	14.6176	23.0084	15.1812	29.8609	11.8639	25.9945	18.9432
Gstt4	0	0	0	0	0.0977	0	0	0	0	0	0	0.0485	0	0	0	0.0509
Gstz1	13.024	57.4867	21.3488	17.004	41.0298	24.4026	21.1111	14.7627	17.238	18.4206	20.3624	20.31	20.0917	17.7824	27.8243	20.8044
Gsx1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gt(ROSA)26Sor	17.7146	14.1923	12.402	12.6684	12.0235	13.4948	14.9822	13.6759	18.8955	17.4087	15.987	15.5182	15.314	26.341	14.2871	16.7166
Gtdc1	9.5297	7.8391	6.3952	7.9012	6.6976	7.3777	6.7334	8.1628	7.8396	7.2003	6.6794	7.334	6.2723	9.9929	6.0779	6.5704
Gtf2a1	9.2272	10.0476	8.4149	8.3621	7.5314	8.5079	8.9703	7.5831	8.9849	8.8215	7.5755	8.7296	8.4722	12.6273	7.8357	10.4915
Gtf2a1l	0.0424	0	0	0	0	0	0	0	0	0.0366	0	0.0271	0	0	0	0
Gtf2a2	45.8516	35.4053	34.5655	43.8192	38.5738	46.7434	44.078	43.551	47.1865	45.4242	37.9693	39.3399	38.6712	57.3797	37.6588	48.7375
Gtf2b	38.7442	29.5596	31.1106	31.5528	31.4044	33.0235	32.8619	33.8821	31.633	34.3115	31.7617	32.7956	30.1587	32.8736	28.9303	36.5339
Gtf2e1	5.4349	6.5749	7.0455	5.6568	6.1107	5.7453	6.9658	5.8968	6.1032	5.6792	6.6967	6.3562	6.0507	6.1178	6.1393	6.1368
Gtf2e2	12.0247	11.1436	13.4864	14.1355	12.0031	14.5983	12.3425	13.8534	13.5571	11.9642	13.759	13.8453	12.4314	14.2748	13.6662	12.3678
Gtf2f1	30.0709	30.2874	27.8646	29.8398	25.8831	29.4178	31.4528	29.6256	31.9971	32.6448	33.7263	30.664	28.7588	25.8272	33.7654	37.11
Gtf2f2	11.903	12.032	9.0881	13.0192	10.4772	10.4235	12.0939	12.8356	12.9376	15.2091	9.9864	11.494	12.5981	13.4293	11.8269	14.3346
Gtf2h1	19.2503	16.8693	16.1195	18.366	16.3001	18.4043	19.0508	19.3407	18.949	19.4779	17.1905	17.422	16.597	23.0289	16.4919	17.9268
Gtf2h2	6.4001	7.112	6.5263	8.147	7.2271	6.6944	7.8593	8.0395	7.3326	7.4603	7.7442	6.4136	7.3482	11.0581	6.662	7.9381
Gtf2h3	4.5945	5.0984	5.9639	4.6101	5.6296	4.9285	5.2205	5.353	5.5608	3.8403	5.6153	5.5228	4.9853	3.1385	5.6256	6.1179
Gtf2h4	3.7021	4.2665	5.0209	4.7615	4.6204	4.683	3.8275	4.072	3.624	3.8944	6.0907	4.6208	4.3431	4.6666	6.02	5.3462
Gtf2h5	32.4902	36.7084	34.8981	36.1813	34.6445	37.0559	40.0777	34.9215	37.1088	38.1306	35.0711	33.4783	37.498	38.7283	33.3874	43.998
Gtf2i	30.9662	36.3336	48.634	34.6651	48.328	39.5694	30.2129	34.1603	31.7103	28.3245	46.9092	40.2263	40.2799	32.5526	42.1461	27.52
Gtf2ird1	13.1616	10.2095	8.7676	10.4493	11.0647	9.5338	8.8529	11.6473	11.597	10.0117	8.2733	9.3372	11.5275	5.665	8.9599	9.8506
Gtf2ird2	3.1079	2.9797	2.98	2.5808	3.0671	2.7195	2.1225	2.8867	2.7142	2.4249	2.7532	2.9493	2.6773	1.8089	3.2259	2.4889
Gtf3a	13.3692	17.108	15.3212	15.9754	16.1775	16.8471	18.3577	14.402	16.4012	13.594	16.7433	12.6161	15.7939	10.4373	14.8303	17.193
Gtf3c1	12.5019	15.9003	18.2735	12.8589	17.1379	14.0177	13.4751	13.6059	13.081	12.5282	17.2638	14.1552	14.7211	11.7016	16.7435	12.8
Gtf3c2	18.6877	18.3574	15.503	17.5597	16.9532	18.3165	17.3965	18.0473	20.6907	18.7279	16.1094	18.8208	17.6537	16.0608	17.387	18.593
Gtf3c3	7.6796	7.3247	6.8918	6.7052	6.2102	7.6703	8.0931	7.8584	6.6298	8.3738	6.5819	7.5084	7.9194	8.1117	7.2038	8.5579
Gtf3c4	5.6391	5.7655	6.5209	5.8705	5.4165	6.4986	5.9496	6.0834	5.3501	5.8029	6.4531	5.7945	5.5618	5.7719	6.1068	5.1466
Gtf3c5	6.2518	8.1151	8.7102	7.7876	7.1308	7.5228	8.0561	7.3976	8.2118	7.2421	9.9712	9.2311	7.9174	10.2928	9.4608	8.7894
Gtf3c6	15.8824	22.6855	19.649	20.1773	23.4999	17.9344	21.5559	17.8261	21.5616	18.7381	20.5644	22.3228	21.6838	20.3015	18.5262	23.5994
Gtl3	18.4507	18.29	19.5242	18.9522	18.8943	19.4732	22.8754	19.6015	23.6703	18.7812	19.3943	16.842	20.4461	20.1877	22.781	20.6491
Gtpbp1	16.3157	18.3135	16.5883	14.0111	14.6012	15.0924	17.0657	15.2622	16.6241	15.2939	16.9393	14.5343	15.4592	14.9127	15.5605	17.8738
Gtpbp10	10.3725	11.0115	9.2181	9.4569	11.2745	10.2144	11.9838	10.901	11.1799	10.8813	7.8863	9.8424	10.1064	13.4698	9.1374	10.6702
Gtpbp2	30.1921	22.5569	26.6887	28.8417	25.9702	27.5064	24.2861	29.9754	28.4567	27.1543	24.426	27.5084	27.0663	23.5053	26.0741	39.4909
Gtpbp3	7.4702	6.907	8.7757	7.7495	7.9059	6.408	7.9515	7.9812	7.6705	7.0235	9.5659	7.635	7.0101	3.9808	9.1387	9.234
Gtpbp4	17.5534	17.7304	16.0793	17.105	14.763	17.9823	17.4873	20.6591	17.1582	22.5785	16.0085	18.2785	16.3571	26.5556	16.2632	21.3792
Gtpbp5	3.594	6.9926	7.2448	6.0072	7.7451	5.1883	6.6177	5.6188	5.5682	4.5953	8.2855	6.6628	6.6724	5.7676	8.5884	6.7871
Gtpbp6	12.4086	10.7442	12.3399	11.5104	12.7567	11.1857	12.0255	12.6906	12.7923	12.5846	12.9161	11.0206	12.452	6.616	14.478	18.8283
Gtpbp8	5.3309	7.1249	6.0306	6.7537	6.5821	5.6446	7.2306	6.0909	6.5011	6.0168	5.4917	6.0177	6.0296	5.9792	5.4899	7.131
Gtse1	1.1299	0.5702	1.2773	1.1351	0.912	1.0604	0.9065	3.2301	1.3146	3.4382	1.3213	1.2721	1.4388	1.2707	1.4475	1.1023
Gtsf1	0	0.0945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gtsf1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Guca1a	2.223	1.1993	1.9741	4.0433	1.7058	1.7011	1.3034	2.9184	1.5717	2.2854	1.3011	1.0367	1.5783	1.5595	0.2873	1.5466
Guca1b	0.041	0.143	0.22	0.1266	0.131	0.1584	0.0568	0.1054	0.0485	0.2125	0.1036	0.1048	0.1621	0	0.206	0.1645
Guca2a	2.6855	17.0114	4.8549	4.1922	11.8467	5.4352	8.3923	4.0521	6.6606	3.7231	8.2487	0.5704	8.6704	4.1753	4.9142	7.6247
Guca2b	4.8829	91.0745	48.6914	2.6428	86.2174	39.1314	9.3207	14.8103	9.6805	15.6464	29.1509	21.0086	15.3114	19.9851	67.5108	2.4607
Gucy1a2	7.7182	1.4849	3.9922	7.6373	1.6371	4.6069	3.1991	3.7652	2.4151	4.1794	8.0688	10.0621	3.5996	5.1791	5.2822	1.4501
Gucy1a3	31.5233	15.0306	19.0314	27.0624	8.0753	25.474	23.2386	14.3681	18.1193	27.1332	48.4251	46.165	22.6416	24.0206	35.8235	13.0264
Gucy1b2	0	0.0212	0.0186	0.0376	0.031	0.0157	0.0506	0	0.0288	0	0	0.0312	0.016	0.1445	0.0204	0.0651
Gucy1b3	30.0446	9.4787	18.8831	22.2807	9.231	22.3497	16.0076	12.7044	14.8412	17.8266	38.8577	29.1196	14.2949	23.4658	20.2196	9.5748
Gucy2c	0	0	0	0.0129	0	0	0.0116	0	0	0.0291	0	0.0108	0	0	0.0141	0
Gucy2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gucy2e	0.1378	0.0664	0.1169	0.0471	0.1846	0.1284	0.0846	0.1226	0.1174	0.0661	0.1028	0.0587	0.0554	0.1219	0.0575	0.0204
Gucy2f	0	0	0	0	0	0.0101	0	0.0101	0	0	0	0	0.0052	0.0469	0	0
Gucy2g	0.2175	0.0582	0.2685	0.1417	0.383	0.2265	0.1851	0.0966	0.1482	0.0723	0.1546	0.1176	0.0881	0.0498	0.1538	0.0447
Guf1	4.6875	4.6124	5.0793	4.2232	5.5764	5.0014	5.679	4.3876	4.7739	5.49	4.4855	5.1046	5.4058	7.2206	5.2387	4.174
Guk1	58.0375	67.6485	65.5886	56.4737	76.5608	55.762	63.9821	54.9877	62.414	53.9788	67.7272	54.7242	63.7394	49.1125	64.6478	61.515
Gulo	0	0	0	0	0.094	0.038	0	0	0	0	0	0.0188	0.0388	0	0.0247	0
Gulp1	16.6656	12.8006	11.4069	14.1775	8.9748	12.5061	19.2249	11.3696	18.9181	13.1569	12.6114	18.4473	14.8516	14.137	14.1303	16.9369
Gusb	30.5837	18.2514	29.9997	49.2729	27.3947	30.8967	21.9355	35.4763	26.6585	30.9772	31.0594	34.7096	33.4196	25.0917	26.4739	22.6428
Gvin1	0.4176	0.6874	0.4013	0.7196	0.2377	0.3716	0.2985	1.2919	0.3187	1.4626	0.3504	0.557	0.4689	0.5089	0.2464	2.4298
Gxylt1	10.1471	6.418	9.8742	8.2934	7.8015	8.8839	6.342	10.3609	6.7011	10.1594	7.3812	9.7327	7.727	8.978	7.2925	7.1082
Gxylt2	0.0372	0.0648	0.3132	0.086	0.3559	0.5026	0.1286	0.4535	0.7473	0.1605	0.3441	0.285	0.0245	0.7299	0.0933	0.0745
Gyg	39.4642	22.4208	36.512	48.2029	23.3638	31.4265	30.2228	26.1078	29.5527	24.3447	40.4588	30.5773	25.2239	43.8441	29.6619	21.7391
Gyk	2.0235	16.8674	7.0345	4.3999	15.9558	9.7538	3.5103	3.1161	2.848	5.4344	6.6907	6.6748	4.6944	4.6189	9.6322	3.3512
Gykl1	0	0	0	0	0	0	0	0	0	0.0307	0	0.0454	0	0	0	0
Gyltl1b	1.621	6.8716	5.09	1.5439	7.9576	3.0623	5.2495	2.2363	4.9028	3.1248	5.7033	1.9887	5.777	1.4169	7.2889	2.6322
Gypa	0.0372	0	0.2561	0	0	0.1435	0	0.0716	0.0439	0.0321	0	0	0.0245	0.2553	0.0311	0
Gypc	17.0366	6.8676	9.7955	20.9852	7.9437	13.6616	7.0909	15.0699	9.3066	13.0708	8.3644	12.7877	13.0938	8.8252	8.8308	14.6778
Gys1	4.0008	10.5542	10.2546	5.6408	13.881	6.0138	5.813	4.6425	5.0597	4.4512	9.234	5.2724	9.8665	4.4717	9.5237	3.6739
Gys2	0.2241	0.9749	0.3809	0.0384	1.1893	0.6258	0.4133	0.0959	0.1913	0.043	0.2093	0.2228	0.2131	0.5409	0.6037	0
Gzf1	9.5715	10.2931	11.1135	8.9711	11.3716	9.3471	9.9353	8.913	8.8387	9.9114	10.9767	10.0288	10.0974	11.4042	9.6982	8.8363
Gzma	0.4246	0.4467	1.2417	2.699	0.765	0.654	0.1765	1.8047	0.5035	1.6841	0.0718	0.7045	0.7278	0.0815	0	0.6258
Gzmb	0	0.0856	0.4136	0.6817	0.4077	0.1893	0.0339	0.9138	0.029	1.2277	0.2479	0.094	0.3876	0	0	0.623
Gzmc	0	0	0	0.1834	0.1015	0	0	0	0	0	0	0	0	0	0.0663	0
Gzmd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gzme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gzmf	0	0	0	0.2526	0	0	0	0.1049	0	0	0	0	0	0	0	0.0546
Gzmg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gzmk	0.1922	0.3375	0.2962	0.5968	0.6197	0.3082	0.3331	0.1858	0.4563	0.6628	0.1627	0.3066	0.5705	0	0.4849	0.2577
Gzmm	0.7657	0.7641	0.6713	0.5494	0.5251	0.7738	0.9464	0.5273	0.4532	0.6136	0.9681	0.454	0.5404	1.0118	0.5958	1.4996
Gzmn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H13	26.5332	27.0109	22.3349	27.8441	26.8599	24.5009	24.0951	26.4286	25.2928	27.8684	26.8483	23.8133	25.3167	22.7211	26.1493	31.0622
H19	1.165	0.2644	1.0847	0.8779	0.629	0.7506	0.2977	1.1211	0.1945	0.3938	0.1703	0.2428	0.4334	0.375	0.4658	0.0169
H1f0	169.415	143.016	101.756	136.855	113.835	114.997	128.559	99.2564	111.555	116.18	126.593	108.267	119.238	94.2352	98.9352	106.285
H1fnt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H1foo	0.1287	0	0	0	0	0	0	0.0414	0	0	0	0.0411	0.0424	0	0	0.0431
H1fx	4.7585	2.6757	2.6111	3.3138	1.7881	2.5769	3.107	3.1485	3.0199	4.8088	3.5572	2.4736	3.8074	1.3814	2.8512	3.3667
H28	0	0.0473	0	0.0419	0	0	0	0.0348	0	0	0.0457	0.0346	0.0357	0	0	0.0363
H2-Aa	45.337	73.1698	63.9013	507.239	91.2778	49.1145	39.3846	118.347	42.4383	162.504	54.3192	132.656	237.123	13.9094	63.1576	141.189
H2-Ab1	40.2372	119.305	64.5088	453.397	91.4766	51.6959	39.2296	137.883	39.1504	154.296	53.8608	130.664	230.137	11.9119	58.5787	174.558
H2afb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2afb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2afj	20.2497	22.0127	23.7006	23.2403	28.0481	18.1558	25.1374	20.8723	21.0666	23.3899	27.0773	16.9003	28.6944	12.9477	27.0785	27.7763
H2afv	23.589	27.4677	25.969	24.9917	27.1328	28.1526	29.9744	25.5621	25.3981	25.9739	24.022	23.6323	23.616	27.3721	22.551	25.5071
H2afx	6.15	6.0388	8.175	7.5609	8.5894	8.0433	6.3492	8.2003	6.0046	7.6529	7.8167	5.6623	6.481	3.2487	9.1017	6.9219
H2afy	37.6139	36.2285	41.1791	46.5979	41.8487	36.8065	37.6525	43.4528	39.3715	39.9222	34.3454	35.9091	40.9267	31.034	38.4402	46.688
H2afy2	9.0658	7.1873	7.5917	7.7008	6.461	7.2738	7.5938	7.9338	6.9923	7.1256	7.2703	7.5791	6.6213	5.3925	7.1105	10.456
H2afy3	0.0354	0	0.0542	0.0273	0.0226	0	0	0	0	0	0	0	0.0233	0	0	0.0473
H2afz	80.7781	52.3293	84.0549	83.5957	73.8395	78.5216	59.0915	87.6914	63.7391	73.9685	83.2673	71.3878	73.4645	50.1299	77.665	73.4556
H2-Bl	0.4897	0.6419	0.3759	0.6153	0.1569	0.1574	0.4661	0.5904	0.3986	0.581	0.2581	0.2736	0.6049	0	0.4619	0.819
H2-D1	589.263	1348.28	557.217	1482.06	492.005	525.212	850.59	1134.28	611.684	1380.58	489.763	559.847	1097.02	500.986	442.753	1354.92
H2-DMa	10.4613	19.9163	10.2466	63.7503	14.1876	9.718	8.9464	19.4716	7.8902	25.0272	12.5785	21.5187	33.0763	3.1733	10.2775	40.902
H2-DMb1	3.7256	10.8123	6.2627	33.487	8.592	4.6507	2.8443	14.0506	2.8536	15.415	5.9577	12.7003	19.0189	1.0669	6.0602	17.8438
H2-DMb2	2.7164	9.2839	5.7561	27.0327	6.4437	4.2306	3.8332	9.4412	2.9934	11.8736	3.9411	8.9124	15.3543	0.2779	3.9974	13.5279
H2-Eb1	32.3447	49.8487	53.0106	443.58	78.7916	41.1881	29.0147	97.6931	32.8972	121.23	45.7262	114.854	219.37	10.0021	46.5615	107.108
H2-Eb2	0	0.0505	0.0148	0	0.0246	0	0	0.0124	0	0.0334	0	0	0.0127	0	0.0323	0
H2-gs10	120.622	432.27	127.919	371.304	126.059	111.902	193.148	320.197	129.297	391.716	106.332	118.383	284.263	88.0743	102.552	497.283
H2-K1	137.639	393.011	138.609	435.289	129.999	116.874	208.484	350.729	148.839	404.023	117.067	148.802	307.544	88.8795	110.366	427.118
H2-Ke2	42.7715	53.053	41.8957	54.0417	46.5071	40.4722	45.966	43.659	40.9212	41.9685	50.0106	41.3366	43.5363	39.6947	51.8751	48.1541
H2-Ke6	33.771	55.7433	46.7847	38.4653	57.0287	37.7079	49.1046	37.2543	41.3789	38.2453	43.8152	34.5174	50.2807	28.2327	51.398	42.7297
H2-M1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2-M10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2-M10.2	0	0	0	0	0.0474	0	0	0.0475	0	0.0636	0	0	0.0486	0	0	0
H2-M10.3	0	0	0.0331	0	0	0	0	0	0	0.0373	0	0	0	0	0	0
H2-M10.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2-M10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0422	0
H2-M10.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2-M11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2-M2	0	0.1182	0.173	0.2091	0.1731	0.0872	0.1562	0.029	0.1603	0.039	0.1141	0.1731	0.0297	0.265	0.0378	0.0302
H2-M3	24.779	17.7903	16.2677	31.7904	13.8167	17.2586	16.5068	24.3504	16.9401	23.1159	12.8621	18.0063	18.9212	15.6678	12.2967	41.1198
H2-M5	0.0609	0.0532	0.1401	0.0471	0.039	0.0391	0	0.1174	0.2162	0	0.1026	0.1943	0.0802	0	0.2041	0
H2-M9	0	0	0	0	0	0	0	0	0	0.0608	0	0	0	0	0	0
H2-Oa	0.2069	0.0603	0.3178	0.8537	0.2212	0.2215	0.1432	0.2661	0.0817	0.2379	0.1164	0.3521	0.8178	0	0.2314	0.2307
H2-Ob	0.223	0.0647	0.4169	1.3168	0.1893	0.3352	0.0685	0.3179	0.1464	0.6635	0.1666	0.5858	0.4566	0.0245	0.0621	0.215
H2-Q1	7.0867	23.6416	7.3854	23.2385	6.2375	6.7275	13.0941	19.8385	8.712	21.8089	7.3887	9.4379	18.1352	5.8893	6.8461	25.9332
H2-Q10	0.094	11.2802	5.3706	12.6699	4.0877	0.0303	7.2562	10.3611	5.3408	10.6351	2.0596	4.2346	8.7015	1.2405	1.1025	10.7182
H2-Q2	23.4627	65.2617	26.3518	81.6498	26.362	23.7714	32.8099	64.6922	26.3974	71.3293	23.1615	27.4968	57.574	15.5137	22.2542	76.3595
H2-Q6	41.3606	284.577	71.4404	229.322	86.879	70.2615	178.191	158.557	63.5463	224.909	48.4618	44.1433	144.988	36.3816	54.1058	243.441
H2-Q8	13.0402	44.3708	11.5778	40.1415	11.7042	9.9666	30.9529	33.5758	13.7686	49.1585	9.6293	12.9306	26.9204	6.9453	12.0906	60.4207
H2-Q9	62.6846	222.778	81.2337	219.355	79.1037	82.1618	214.294	127.97	104.297	174.756	55.8775	63.8952	124.023	78.8171	73.1483	313.873
H2-T10	6.4928	8.5264	5.4206	10.052	5.2095	5.8933	5.3849	10.13	5.292	10.1698	5.2559	5.9021	8.9616	5.4632	3.6231	13.3501
